,id,age,highest_education,profession,avg(GROSPAYX),hispanic,weekly_hours_worked,in_college,is_married,schoolmeals_purchases,self_employed,sex,supp_security,reason_unemployment,main_profession,numweeks_schoolmeals,id_2,psu,psu_popsize,net_income,FWAGEXM,alcbev,bakery,beef,cereal,child_age,housing_type,census_division,eggs,fam_size,food_away,food_home,total_food,fresh_fruit,fresh_veg,value_foodstamps,number_foodstamps,non_alc_grocery,milk,number_earners,non_alc_bevs,oils,othdairy,othmeat,members_under18,members_over64,pet_food,pork,procfruit,proc_veg,spouse_race,foodstamp_or_not,seafood,smoking,lives_in_MSA,state,sweets,vehicle,miscellaneous,poultry,total_food_percent
3577,374765,31,High school graduate,,,No,30.0,Not at all,Married,,No,Female,,Taking care of home/family,910.0,,374765,Rest of America,1.20-4 mil,36821.0,25351.0,0.0,7.7,0.0,0.0,4,"House, apartment, flat",Mountain,0.0,7,58.29,25.715,84.005,0.0,0.0,925.0,12.0,235.0,3.6,1,5.36,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,2.0,Yes,0.0,0.0,Yes,Nevada,0.0,,9.055,0.0,0.118635018060346
3593,374796,34,Grade 8 or lower,Paid employee of a PRIVATE company,900.0,No,40.0,,Married,,No,Male,,,110.0,,374796,"Anchorage, AK","125,000 - 330,000",27532.0,19000.0,0.0,15.96921,7.695,49.185,4,Mobile home or trailer with NO permanent room added,Pacific,0.0,7,5.015,261.075,266.09,9.46,10.535,200.0,12.0,175.0,5.685,1,20.87,4.49,1.1882,0.0,5,0,0.0,24.8,6.16725,4.2807699999999995,4.0,Yes,17.68,0.0,Yes,Alaska,3.9987699999999995,2.0,50.834555,28.236245,0.5025671945372657
3597,374804,25,Some college but no degree,Paid employee of a PRIVATE company,450.0,No,30.0,Part time,Never married,,No,Female,,,110.0,,374804,Rest of America,"125,000 - 330,000",10200.0,7000.0,16.61,3.19,0.0,6.385,1,"House, apartment, flat",Pacific,1.845,2,5.135,89.75,94.885,9.67,12.4,290.0,5.0,100.0,2.495,1,3.885,0.0,9.375,9.34,1,0,0.0,3.495,5.202905,2.0820950000000003,,Yes,0.0,0.0,Yes,California,0.0,1.0,12.93,7.455,0.4837274509803922
3602,374814,38,Some college but no degree,Paid employee of a PRIVATE company,750.0,No,54.0,Not at all,Divorced,,No,Female,,,101.0,,374814,"Miami-Fort Lauderdale-West Palm Beach, FL",4 mil+,16400.0,16000.0,4.532945,0.0,0.0,5.883915,4,"House, apartment, flat",South Atlantic,0.0,4,70.312055,45.170004999999996,115.48206,1.69492,4.08713,80.0,5.0,90.0,1.312605,1,9.04487,2.56375,0.0,2.18435,3,0,0.0,2.96219,0.0,2.27557,,Yes,2.990545,17.61,Yes,Florida,0.0,1.0,10.170160000000001,0.0,0.36616262926829274
3614,374839,37,Associate’s degree in college,Paid employee of a PRIVATE company,750.0,Yes,40.0,Not at all,Divorced,,No,Female,,,107.0,,374839,"Denver-Aurora-Lakewood, CO",1.20-4 mil,29500.0,27000.0,0.0,1.8547099999999999,5.0,1.80518,5,"House, apartment, flat",Mountain,3.0,2,8.0,44.66001,52.66001,6.2161,5.4586,250.0,10.0,60.0,3.4013400000000003,2,2.0525,0.0,1.517415,0.0,1,0,12.5,0.0,2.636325,0.0,,Yes,0.0,0.0,Yes,Colorado,1.621485,1.0,1.59026,8.506095,0.09282442440677967
3650,374916,49,Master’s or greater,Paid employee of a PRIVATE company,4500.0,No,40.0,Not at all,Divorced,,No,Female,,,110.0,,374916,Rest of America,1.20-4 mil,23167.0,9000.0,0.0,8.98,0.0,2.31,0,"House, apartment, flat",South Atlantic,1.945,1,14.36028,64.615,78.97528,10.665,6.065,197.0,11.0,80.0,0.0,1,3.245,0.0,9.48,0.0,0,0,0.0,2.495,1.67,0.0,,Yes,4.95,0.0,Yes,Florida,0.345,1.0,2.8,9.665,0.177265703802823
3666,374948,54,Associate’s degree in college,,,No,,Full time,Divorced,,No,Male,,"Ill, disabled, unable to work",900.0,,374948,"Miami-Fort Lauderdale-West Palm Beach, FL",4 mil+,11388.0,0.0,0.0,2.3772900000000003,0.0,5.733944999999999,0,"House, apartment, flat",South Atlantic,0.0,1,0.0,14.570004999999998,14.570004999999998,1.24213,0.791575,194.0,12.0,40.0,0.0,0,2.764875,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,Yes,0.0,2.41,Yes,Florida,0.0,,1.66019,0.0,0.06652970319634702
3669,374952,40,Some college but no degree,,,No,60.0,Not at all,Married,,No,Male,,Retired,930.0,,374952,"Washington-ArlingtonAlexandria, DC-VA-MD-WV",4 mil+,42600.0,36000.0,39.57,15.085,40.47,6.58,4,"House, apartment, flat",South Atlantic,3.99,5,236.475635,235.05,471.52563499999997,3.115,22.655,550.0,12.0,125.0,21.715,1,14.585,0.0,7.09,7.43,3,0,7.745,2.995,2.99,3.58,4.0,Yes,6.465,0.0,Yes,,5.57,2.0,66.22,4.515,0.5755711976525821
3674,374959,46,"Some high school, no degree",,,No,10.0,,Married,,No,Male,8640.0,"Ill, disabled, unable to work",900.0,,374959,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,18440.0,0.0,0.0,11.565,33.475,0.0,6,"House, apartment, flat",Middle Atlantic,0.0,7,49.95,185.26,235.21,2.99,0.0,400.0,12.0,190.0,11.97,1,21.88,0.0,12.445,29.12,3,0,0.0,4.375,0.0,0.0,1.0,Yes,0.0,48.6,Yes,New York,0.0,1.0,37.45,19.99,0.6632819956616052
3676,374963,43,High school graduate,Paid employee of a PRIVATE company,264.0,No,40.0,Not at all,Divorced,,No,Female,,,111.0,,374963,Rest of America,"< 125,000",21360.0,10080.0,0.0,1.515,0.0,0.0,4,Mobile home or trailer with NO permanent room added,West South Central,0.0,3,30.194995000000002,5.785,35.979995,0.0,0.0,540.0,12.0,130.0,0.0,1,3.255,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,,Yes,0.0,33.65,No,,1.015,1.0,0.0,0.0,0.08759174812734083
3680,374972,57,Some college but no degree,Paid employee of a PRIVATE company,,No,35.3333333333333,Not at all,Married,,No,Female,,,111.0,,374972,Rest of America,"125,000 - 330,000",115952.6,111752.6,0.0,15.145,0.0,6.045,7,"House, apartment, flat",East South Central,0.0,4,23.285,107.075,130.36,4.53,0.0,350.0,,50.0,0.72,3,15.17,6.24,5.695,3.86,1,0,2.545,2.935,5.69,4.15,1.0,Yes,0.0,4.635,Yes,Alabama,3.78,,33.115,0.0,0.0584611298064899
3685,374978,46,"Some high school, no degree",Paid employee of a PRIVATE company,,No,40.0,,Married,,Yes,Female,,,102.0,,374978,Rest of America,0.33-1.19 mil,28942.6,24657.6,0.0,6.695,9.538735,4.24,0,"House, apartment, flat",West North Central,0.0,2,1.875,93.865,95.74,0.0,7.155,357.0,12.0,15.0,1.055,1,12.76,0.0,8.855,13.14989,0,0,1.065,8.141375,0.35,4.05,1.0,Yes,0.0,0.0,Yes,Kansas,0.5,1.0,17.375,0.0,0.1720121896443305
3686,374979,59,"Some high school, no degree",Self-employed,150.0,No,10.0,,Never married,,Yes,Male,,,210.0,,374979,"St. Louis, MO-IL",1.20-4 mil,17269.0,15000.0,0.0,1.245,0.0,2.42,0,"House, apartment, flat",West North Central,0.0,1,0.0,58.705,58.705,5.405,11.92,189.0,12.0,74.0,22.56,1,0.0,0.0,0.0,0.0,0,0,10.245,3.03,0.0,0.0,,Yes,0.0,0.0,Yes,Missouri,1.075,,7.335,3.715,0.1767710927094794
3696,374998,71,High school graduate,,,No,,Not at all,Divorced,,No,Female,,Retired,930.0,,374998,Rest of America,0.33-1.19 mil,14760.0,0.0,0.0,7.165,5.99,6.76,0,"House, apartment, flat",South Atlantic,0.86,1,38.74,97.725,136.465,4.325,0.745,42.0,12.0,30.0,3.61,0,11.63,4.475,6.9,0.0,0,1,0.0,1.995,2.88912,4.2908800000000005,,Yes,2.745,0.0,Yes,South Carolina,5.835,2.0,19.47,8.04,0.4807710027100271
3702,375014,32,High school graduate,Paid employee of a PRIVATE company,,No,40.0,Not at all,Never married,,No,Female,,,110.0,,375014,Rest of America,0.33-1.19 mil,12994.2,7229.4,0.0,6.0136650000000005,0.0,1.94835,4,"House, apartment, flat",West South Central,1.6494799999999998,4,0.0,50.000005,50.000005,5.777755,2.837975,480.4,12.0,75.0,2.00978,1,5.69158,0.0,1.958025,2.241475,3,0,0.0,2.87838,2.4235,3.997425,,Yes,3.021985,0.0,Yes,Louisiana,1.490585,,3.197725,2.86232,0.20008929060657832
3712,375034,40,Bachelor’s degree,Paid employee of a PRIVATE company,150.0,No,20.0,Part time,Never married,,No,Male,,,105.0,,375034,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,10858.0,10000.0,0.0,0.0,0.0,0.0,0,"House, apartment, flat",Middle Atlantic,0.0,1,33.5,0.0,33.5,0.0,0.0,143.0,6.0,125.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,New York,0.0,,0.0,0.0,0.160434702523485
3741,375088,56,Bachelor’s degree,,,Yes,,Not at all,Divorced,,No,Female,,Taking care of home/family,910.0,,375088,Rest of America,1.20-4 mil,15275.0,0.0,0.0,9.03,6.265,4.34,7,"House, apartment, flat",New England,0.0,3,72.505,111.09,183.595,0.0,5.52,336.0,12.0,75.0,5.41,0,3.185,1.995,13.42,0.0,0,0,10.0,4.49,1.567235,4.307765,,Yes,0.0,0.0,Yes,Connecticut,2.485,,29.135,19.94,0.6250042553191489
3742,375090,31,High school graduate,Paid employee of a PRIVATE company,580.0,No,45.0,Not at all,Never married,,No,Male,,,101.0,,375090,Rest of America,1.20-4 mil,25076.0,23000.0,0.0,3.39169,2.5758900000000002,9.349414999999999,3,"House, apartment, flat",East North Central,1.6057299999999999,2,11.56,69.41500500000001,80.97500500000001,6.877014999999999,5.19971,173.0,12.0,250.0,1.17236,1,1.83676,2.042055,4.095105,2.03989,1,0,0.0,0.0,0.0,5.58859,,Yes,7.954060000000001,29.54,Yes,,4.640035,2.0,11.0467,0.0,0.16791754107513163
3752,375107,56,Some college but no degree,,,Yes,,Not at all,Divorced,,No,Male,,"Ill, disabled, unable to work",900.0,,375107,Rest of America,"125,000 - 330,000",12000.0,0.0,0.0,6.429245,0.0,3.27664,0,"House, apartment, flat",Middle Atlantic,0.0,1,22.31,65.58499499999999,87.894995,6.03977,7.10378,16.0,12.0,55.0,3.04135,0,5.484665000000001,3.8551800000000003,6.506755,0.0,0,0,0.0,2.68092,3.8760449999999995,2.578385,,Yes,0.0,0.0,Yes,Pennsylvania,4.906925,1.0,9.805335000000001,0.0,0.3808783116666667
3762,375128,41,"Some high school, no degree",Paid employee of a PRIVATE company,411.0,Yes,33.6666666666667,,Never married,,No,Female,,,109.0,,375128,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,41914.2,37822.2,0.0,3.495,2.564995,17.48,6,"House, apartment, flat",Middle Atlantic,1.0,5,0.0,146.24,146.24,10.065,16.125,341.0,12.0,75.0,1.006545,3,15.48,11.284375,7.995,11.11,2,0,0.0,2.045,0.0,16.305,,Yes,0.0,0.0,Yes,New York,1.345,,23.139085,5.8,0.18142968254195477
3784,375176,54,High school graduate,Paid employee of a PRIVATE company,200.0,No,10.0,Not at all,Never married,,No,Male,,,110.0,,375176,"Minneapolis-St. PaulBloomington, MN-WI",1.20-4 mil,19720.0,1900.0,0.0,8.27,18.695,0.0,0,"House, apartment, flat",West North Central,0.0,2,2.095,59.955,62.05,0.0,0.625,254.0,12.0,40.0,1.64,1,13.345,0.0,0.0,0.0,0,0,29.565,0.0,0.0,1.19,,Yes,0.0,28.32,Yes,,0.0,1.0,16.19,0.0,0.1636206896551724
3809,375222,34,Some college but no degree,Paid employee of a PRIVATE company,462.0,No,40.0,Not at all,Married,,No,Male,,,111.0,,375222,Rest of America,1.20-4 mil,24564.0,24000.0,32.77112,7.065,3.935,13.795,2,"House, apartment, flat",Pacific,4.875,6,60.288880000000006,200.625,260.91388,14.355,8.965,47.0,12.0,70.0,2.67,1,27.29,3.935,9.435,7.82,4,0,0.0,22.24,6.42,3.445,5.0,Yes,11.625,16.675,Yes,,8.15,3.0,31.695,12.91,0.5523335678228302
3818,375238,35,Some college but no degree,Self-employed,425.0,Yes,37.5,Not at all,Never married,,Yes,Male,,,212.0,,375238,"Los Angeles-Long Beach-Anaheim, CA",4 mil+,62720.0,50000.0,0.0,7.24,0.0,0.0,3,"House, apartment, flat",Pacific,0.0,3,84.38,27.63,112.01,7.685,0.0,150.0,12.0,100.0,4.3,2,0.0,0.0,4.495,0.0,1,0,0.0,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,California,3.91,2.0,0.0,0.0,0.09286543367346939
3830,375271,88,Bachelor’s degree,,,No,,Not at all,Married,,No,Male,,Retired,930.0,,375271,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,45128.4,0.0,0.0,0.0,10.0,1.99,0,"House, apartment, flat",Middle Atlantic,1.585,2,0.0,53.07,53.07,4.945,4.59,17.0,12.0,65.0,1.335,0,7.895,2.245,1.095,0.0,0,2,0.0,0.0,0.0,2.99,2.0,Yes,0.0,0.0,Yes,New York,1.59,,1.5,11.31,0.061150849575876826
3844,375298,43,Some college but no degree,Paid employee of a PRIVATE company,300.0,No,30.6666666666667,Not at all,Divorced,,No,Female,,,110.0,,375298,"Detroit-Warren-Dearborn, MI",1.20-4 mil,24510.0,22600.0,8.25,0.0,0.0,0.0,7,"House, apartment, flat",East North Central,0.0,3,90.165,11.495,101.66,0.0,0.0,191.0,10.0,80.0,0.0,3,0.995,0.0,0.0,0.0,0,0,18.98,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,,0.0,2.0,10.5,0.0,0.21568013055895552
3857,375322,54,Master’s or greater,,568.5,No,28.0,Not at all,Married,,No,Female,,Retired,930.0,,375322,Rest of America,"< 125,000",43816.0,22000.0,0.0,40.05,4.125,0.0,0,"House, apartment, flat",,0.0,4,19.14,175.015,194.155,4.075,19.41,334.0,12.0,115.0,0.0,2,23.43,0.0,1.39,8.795,0,1,1.5,20.165,1.925,0.0,1.0,Yes,0.0,0.0,No,,1.915,5.0,49.735,0.0,0.2304194814679569
3874,375362,64,High school graduate,,,No,40.0,Not at all,Widowed,,No,Female,775.0,"Ill, disabled, unable to work",900.0,,375362,"San Diego-Carlsbad, CA",1.20-4 mil,45588.4,42473.4,2.0,16.675,11.255,0.0,7,"House, apartment, flat",Pacific,0.0,2,180.05,118.034995,298.084995,12.39499,7.00325,195.0,12.0,105.0,0.0,1,13.015,1.99,17.170189999999998,0.995,0,0,0.0,2.24,0.99,1.8622900000000002,,Yes,10.65,70.635,Yes,California,7.5613399999999995,1.0,14.232935000000001,0.0,0.3400079787840766
3877,375368,48,High school graduate,,,No,,Not at all,Never married,,No,Female,900.0,"Ill, disabled, unable to work",900.0,,375368,Rest of America,"< 125,000",6756.0,0.0,0.0,4.435,2.495,0.25,0,"House, apartment, flat",,0.0,1,10.705,24.444995000000002,35.149995000000004,1.97,2.485,300.0,12.0,,0.0,0,0.0,0.995,1.995,0.0,0,0,3.995,1.5,0.818435,0.12155999999999999,,Yes,0.0,0.0,Yes,,0.0,,4.885,2.495,0.2705446625222025
3891,375392,62,Bachelor’s degree,,,No,40.0,Not at all,Married,,No,Female,,Retired,930.0,,375392,Rest of America,1.20-4 mil,39765.2,33898.6,0.0,29.097620000000003,23.81101,10.993745,7,"House, apartment, flat",East North Central,2.8881099999999997,3,0.0,195.00000500000002,195.00000500000002,13.063705,4.99873,357.0,12.0,90.0,5.77453,1,22.026215,11.406155,2.44239,13.67831,0,0,7.495,5.03982,7.359335000000001,3.3889699999999996,1.0,Yes,5.13891,0.0,Yes,Ohio,2.609895,1.0,22.237115,9.04544,0.2549968379387002
3896,375400,55,Some college but no degree,,,No,,Not at all,Married,,No,Male,,Retired,930.0,,375400,"Honolulu, HI",0.33-1.19 mil,11500.0,0.0,0.0,5.155,0.0,3.235,4,"House, apartment, flat",Pacific,1.355,6,24.433155,46.645,71.07815500000001,0.0,1.495,800.0,12.0,100.0,8.08,0,0.31,0.0,7.615,4.175,4,0,0.0,0.0,0.0,0.0,5.0,Yes,0.0,6.851575,Yes,Hawaii,2.965,1.0,12.26,0.0,0.32139687478260875
3908,375421,41,Bachelor’s degree,A State government employee,175.0,No,25.0,Not at all,Divorced,,No,Female,,,103.0,,375421,Rest of America,1.20-4 mil,19760.0,4400.0,0.0,10.715,0.0,3.415,5,"House, apartment, flat",East North Central,0.445,3,23.750004999999998,93.095,116.845005,8.875,6.945,425.0,12.0,130.0,3.54,1,15.655,8.56,1.49,1.595,2,0,0.0,0.0,3.415,1.395,,Yes,1.495,0.0,Yes,Ohio,0.945,1.0,21.965,2.645,0.3074868552631579
3911,375425,52,Associate’s degree in college,Paid employee of a PRIVATE company,1040.0,No,40.0,Not at all,Married,,No,Male,,,112.0,,375425,Rest of America,0.33-1.19 mil,109698.6,109132.0,0.0,0.0,8.31,0.0,7,"House, apartment, flat",West North Central,1.325,4,55.77,71.93,127.7,1.995,2.225,195.8,2.0,125.0,10.631155,2,22.21,1.005,4.44,0.0,1,0,0.0,3.075,1.743845,0.955,1.0,Yes,9.665,31.925,Yes,Kansas,1.19,4.0,3.16,0.0,0.06053313351309862
3920,375446,30,"Some high school, no degree",,,No,50.0,,Never married,,No,Female,,"Ill, disabled, unable to work",900.0,,375446,"Detroit-Warren-Dearborn, MI",1.20-4 mil,19338.0,12000.0,0.0,20.144485,12.288795,10.433314999999999,0,"House, apartment, flat",East North Central,3.2004200000000003,3,0.0,196.295,196.295,12.49917,7.579960000000001,388.0,12.0,175.0,7.388965,1,24.8129,8.94181,8.444345,4.945925,0,0,0.0,11.304185,8.06674,7.617135,,Yes,2.722505,0.0,Yes,,9.130745,1.0,34.636590000000005,2.13701,0.5278384527872583
3937,375479,35,Some college but no degree,Paid employee of a PRIVATE company,1100.0,No,40.0,Not at all,Never married,,No,Female,,,102.0,,375479,"Minneapolis-St. PaulBloomington, MN-WI",1.20-4 mil,33000.0,31000.0,10.875,13.6,17.799995000000003,4.985,4,"House, apartment, flat",West North Central,0.74,3,48.48,131.894995,180.37499499999998,3.53,0.0,500.0,4.0,125.0,1.495,1,11.83,8.775,3.17,1.0,2,0,0.0,2.995,2.437785,7.762214999999999,,Yes,0.0,4.72,Yes,,0.495,1.0,41.885,9.395,0.2842272648484848
3941,375486,35,"Some high school, no degree",Paid employee of a PRIVATE company,,Yes,10.0,,Divorced,,No,Male,,,103.0,,375486,"Los Angeles-Long Beach-Anaheim, CA",4 mil+,45937.4,42337.4,0.0,9.5,0.0,0.0,0,"House, apartment, flat",Pacific,0.0,1,0.0,120.5,120.5,19.487965,29.012034999999997,300.0,12.0,60.0,15.0,1,0.0,3.0,10.0,0.0,0,0,0.0,0.0,3.2964900000000004,9.203510000000001,,Yes,0.0,0.0,Yes,California,0.0,1.0,2.5,19.5,0.13640301802017527
3953,375506,75,Bachelor’s degree,,,Yes,,Not at all,Married,,No,Male,,Retired,930.0,,375506,"Minneapolis-St. PaulBloomington, MN-WI",1.20-4 mil,11448.0,0.0,10.23,6.49,0.0,2.519175,0,"House, apartment, flat",West North Central,0.0,1,19.235,52.755,71.99,0.0,1.6391349999999998,85.0,12.0,15.0,0.0,0,8.955,1.645,2.19,7.036689999999999,0,1,0.35,0.0,0.0,0.0,,Yes,3.49,0.0,Yes,,1.245,,9.085,8.46,0.32699860237596085
3992,376681,40,Some college but no degree,Paid employee of a PRIVATE company,,Yes,42.5,Not at all,Married,,No,Male,,,111.0,,376681,"Chicago-Naperville-Elgin, IL-INWI",4 mil+,64348.0,64000.0,0.0,1.155,4.295,0.0,1,"House, apartment, flat",East North Central,0.0,4,15.0,15.875,30.875,1.56,1.0,58.0,6.0,80.0,1.76,2,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,1.0,Yes,0.0,0.0,Yes,Illinois,0.0,2.0,2.165,3.94,0.024950270404674582
3994,376683,48,High school graduate,,,Yes,,Not at all,Never married,,No,Male,128.0,"Ill, disabled, unable to work",900.0,,376683,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,16750.0,0.0,0.0,6.58,2.845,16.99,0,"House, apartment, flat",Middle Atlantic,1.495,2,50.42,109.52,159.94,3.255,5.685,91.0,12.0,135.0,2.395,0,20.51,3.495,9.63,0.0,0,1,0.0,6.04,0.0,3.975,,Yes,0.0,0.0,Yes,New York,0.0,,19.435,7.19,0.4965301492537313
4032,376749,43,High school graduate,A State government employee,,Yes,35.0,Not at all,Married,,No,Male,,,111.0,,376749,"Los Angeles-Long Beach-Anaheim, CA",4 mil+,36683.4,32941.8,0.0,4.74,0.0,0.0,6,"House, apartment, flat",Pacific,0.0,7,91.425,39.22,130.645,0.945,0.495,311.8,12.0,160.0,4.475,2,3.485,0.0,0.0,0.0,3,0,3.0,2.1,0.295,0.0,1.0,Yes,0.0,0.0,Yes,California,0.5,3.0,14.16,8.025,0.18519384789850452
4036,376760,52,High school graduate,,,No,,Not at all,Divorced,,No,Male,,"Ill, disabled, unable to work",900.0,,376760,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,24664.8,0.0,0.0,1.5898,0.0,1.317995,0,"House, apartment, flat",Middle Atlantic,0.0,2,10.75,11.175,21.925,1.6286100000000001,2.267475,90.0,12.0,80.0,0.0,0,1.4985700000000002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.63234,,Yes,0.0,0.0,Yes,New York,0.0,1.0,1.24021,0.0,0.046223768285167534
4041,376768,76,"Some high school, no degree",,68.0,No,20.0,,Never married,,No,Female,6500.0,Retired,930.0,,376768,Rest of America,0.33-1.19 mil,27396.0,800.0,55.08,14.925,0.0,14.49,0,"House, apartment, flat",South Atlantic,1.495,5,71.42,171.145,242.565,3.245,15.51,566.0,12.0,150.0,7.475,1,31.93,3.79,11.44,5.48,3,1,0.0,12.66,1.13989,5.18511,,Yes,9.685,1.605,Yes,Florida,1.985,2.0,15.375,15.335,0.46040954883924656
4044,376773,78,"Some high school, no degree",,,Yes,,,Separated,,No,Female,2400.0,"Ill, disabled, unable to work",900.0,,376773,"New York-Newark-Jersey City, NY-NJ-PA",4 mil+,13980.0,0.0,0.0,2.44,0.0,0.0,0,"House, apartment, flat",Middle Atlantic,1.895,1,8.28,24.78,33.06,2.0,6.195,189.0,12.0,60.0,2.39,0,2.89,0.595,2.24,0.0,0,1,0.0,0.0,2.245,0.0,,Yes,0.0,0.0,Yes,New York,1.89,,0.0,0.0,0.12296995708154507
4057,376795,58,Some college but no degree,Paid employee of a PRIVATE company,140.5,No,16.0,Not at all,Divorced,,No,Female,,,109.0,,376795,Rest of America,"125,000 - 330,000",5464.0,1180.0,0.0,3.7698150000000004,4.530015000000001,2.611215,7,"House, apartment, flat",West South Central,0.0,2,20.28,50.255,70.535,4.807515,0.8718950000000001,357.0,12.0,70.0,0.0,2,2.33,0.0,3.6345199999999998,3.0449450000000002,0,0,0.0,8.62169,0.0,2.86118,,Yes,0.0,0.0,Yes,Texas,2.04872,2.0,7.23515,3.8883400000000004,0.6712701317715959
4059,376799,37,Some college but no degree,Paid employee of a PRIVATE company,,Yes,55.0,Not at all,Married,,No,Male,,,110.0,,376799,"Los Angeles-Long Beach-Anaheim, CA",4 mil+,33114.0,30000.0,25.96,17.425,16.17,1.38,4,"House, apartment, flat",Pacific,0.0,5,58.435,150.275,208.71,11.885,15.265,346.0,9.0,220.0,3.09,1,12.735,0.5,0.0,2.14,3,0,0.0,7.92,3.9661150000000003,6.203885,1.0,Yes,16.585,0.0,Yes,California,1.89,2.0,23.92,9.2,0.32774415655009964
4060,376800,25,"Some high school, no degree",Paid employee of a PRIVATE company,300.0,Yes,25.0,,Never married,,No,Female,,,105.0,,376800,Rest of America,"125,000 - 330,000",12091.6,7291.6,0.0,0.0,0.0,4.495,0,"House, apartment, flat",West South Central,0.0,1,68.025,12.375,80.4,0.0,2.14,400.0,12.0,180.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,Texas,0.0,,1.745,3.995,0.34576069337391246
4062,376804,65,Some college but no degree,,,No,,Not at all,Divorced,,No,Female,720.0,Retired,930.0,,376804,"Detroit-Warren-Dearborn, MI",1.20-4 mil,10704.0,0.0,0.0,0.0,0.0,0.0,0,"House, apartment, flat",East North Central,0.0,1,26.84,12.65,39.49,0.0,0.0,122.0,12.0,30.0,0.925,0,0.0,0.0,0.0,0.0,0,1,0.0,2.5,0.0,0.0,,Yes,0.0,0.0,Yes,,0.0,1.0,9.225,0.0,0.19184230194319882
4069,376815,39,"Some high school, no degree",Paid employee of a PRIVATE company,600.0,Yes,44.0,,Married,,No,Male,,,110.0,,376815,"Los Angeles-Long Beach-Anaheim, CA",4 mil+,77000.0,71000.0,49.23,20.43021,15.357864999999999,18.62303,6,"House, apartment, flat",Pacific,4.07492,6,130.0,264.99998999999997,394.99998999999997,10.336545,11.8869,500.0,12.0,100.0,5.555805,3,24.830415,11.39808,13.06437,6.104585,2,0,0.0,17.411925,14.473020000000002,14.860425,1.0,Yes,10.62447,24.345,Yes,California,14.71295,2.0,42.669140000000006,8.585335,0.26675324
4071,376821,37,<1 year,Paid employee of a PRIVATE company,800.0,No,24.5,,Married,,No,Female,,,109.0,,376821,"Anchorage, AK","125,000 - 330,000",46472.0,22656.0,0.0,54.26204,0.0,64.19858,6,"House, apartment, flat",Pacific,0.0,11,2.32,431.25999,433.57999,54.34528,31.913325,1300.0,12.0,250.0,2.897235,2,32.344665,4.99,19.804365,4.850925,8,0,9.045,14.09,13.428989999999999,34.277905,4.0,Yes,26.325554999999998,0.0,Yes,Alaska,7.4366699999999994,2.0,60.76945500000001,5.325,0.48515578154587713
4089,376853,49,Bachelor’s degree,Self-employed,25.0,Yes,22.0,Not at all,Separated,,Yes,Female,7.0,,210.0,,376853,Rest of America,"< 125,000",30694.2,8458.2,0.0,0.0,2.6109400000000003,1.24548,6,"House, apartment, flat",,0.0,5,5.5,24.6,30.1,0.0,0.52647,200.0,8.0,75.0,0.0,2,4.4,0.0,0.0,2.8890599999999997,3,0,0.0,0.0,0.0,0.72805,,Yes,0.0,0.0,Yes,,0.0,1.0,1.2,11.0,0.05099334727733578
4095,376863,47,High school graduate,,290.0,No,20.0,Not at all,Never married,,No,Female,,"Ill, disabled, unable to work",900.0,,376863,Rest of America,0.33-1.19 mil,16520.0,4320.0,0.0,1.315,6.285,0.0,7,"House, apartment, flat",East South Central,0.525,2,10.5,9.525,20.025,0.0,0.0,200.0,4.0,100.0,1.4,1,0.0,0.0,0.0,0.0,0,0,11.01,0.0,0.0,0.0,,Yes,0.0,0.0,Yes,Tennessee,0.0,,0.0,0.0,0.06303268765133171
4110,376895,68,Some college but no degree,,,Yes,40.0,Not at all,Married,,No,Male,,Retired,930.0,,376895,"Riverside-San Bernardino-Ontario, CA",1.20-4 mil,48441.4,18446.8,0.0,6.13,0.0,3.985,7,"House, apartment, flat",Pacific,2.89,5,98.375,89.095,187.47,3.18,4.225,213.8,12.0,225.0,0.845,1,18.015,5.485,2.495,0.0,1,2,4.33,3.495,0.0,1.995,1.0,Yes,10.475,52.535,Yes,California,0.0,4.0,19.325,6.555,0.20124191290920576
4111,376899,63,Associate’s degree in college,,,No,,Not at all,Divorced,,No,Male,,Retired,930.0,,376899,Rest of America,1.20-4 mil,21672.0,0.0,1.16349,2.985,7.5,0.5,0,"House, apartment, flat",Middle Atlantic,0.0,1,19.07151,29.745,48.81651,0.0,2.285,16.0,12.0,75.0,1.745,0,1.325,0.0,5.47,2.475,0,0,0.0,1.495,0.0,0.0,,Yes,0.0,52.29,Yes,Pennsylvania,0.0,1.0,3.965,0.0,0.11713079180509414
